"","Date","AUTAUGA","BALDWIN","BARBOUR","BIBB","BLOUNT","BULLOCK","BUTLER","CALHOUN","CHAMBERS","CHEROKEE","CHILTON","CHOCTAW","CLARKE","CLAY","CLEBURNE","COFFEE","COLBERT","CONECUH","COOSA","COVINGTON","CRENSHAW","CULLMAN","DALE","DALLAS","DEKALB","ELMORE","ESCAMBIA","ETOWAH","FAYETTE","FRANKLIN","GENEVA","GREENE","HALE","HENRY","HOUSTON","JACKSON","JEFFERSON","LAMAR","LAUDERDALE","LAWRENCE","LEE","LIMESTONE","LOWNDES","MACON","MADISON","MARENGO","MARION","MARSHALL","MOBILE","MONROE","MONTGOMERY","MORGAN","PERRY","PICKENS","PIKE","RANDOLPH","RUSSELL","SHELBY","ST. CLAIR","SUMTER","TALLADEGA","TALLAPOOSA","TUSCALOOSA","WALKER","WASHINGTON","WILCOX","WINSTON"
"296",2020-10-22,16,25,2,6,18,1,4,41,9,12,6,0,18,4,0,15,24,3,0,15,5,36,17,7,45,18,10,52,10,18,8,0,6,3,28,29,147,8,29,14,20,33,4,2,57,10,5,19,110,3,73,53,0,0,2,6,3,60,45,1,26,14,77,19,18,9,5
"297",2020-10-23,26,19,4,4,20,1,5,41,9,9,5,1,13,8,5,17,25,0,3,8,1,45,27,6,35,12,4,33,2,6,12,1,11,4,19,18,143,5,25,14,17,25,4,2,57,8,4,25,101,3,64,36,4,6,6,4,15,33,35,0,25,10,86,22,8,0,5
"298",2020-10-24,7,18,3,8,14,0,1,16,2,4,11,0,5,2,2,11,12,4,4,4,0,28,13,1,15,12,10,34,3,3,6,0,1,3,10,16,105,3,21,6,8,23,1,2,52,1,5,12,54,2,36,25,0,5,4,6,7,29,28,0,9,5,41,17,4,1,5
"299",2020-10-25,19,21,4,5,20,0,2,22,6,6,8,0,1,1,5,7,16,0,6,12,1,39,6,8,15,12,5,27,2,6,6,2,2,5,9,19,136,3,25,8,15,17,1,3,22,5,7,10,51,5,46,15,3,1,7,5,6,56,32,1,27,10,29,28,1,0,4
"300",2020-10-26,16,39,4,4,33,0,7,57,13,14,12,0,19,9,6,29,29,6,6,14,1,60,28,14,62,35,8,54,8,19,10,2,12,5,35,33,233,10,37,6,26,25,0,3,78,14,15,48,117,4,82,53,2,19,9,13,11,77,39,4,28,9,121,31,14,0,9
"301",2020-10-27,16,120,1,9,36,1,1,61,10,5,7,3,5,5,5,17,11,7,3,20,2,51,14,9,32,15,9,51,7,10,11,2,8,6,17,28,195,7,33,8,28,27,1,5,72,8,11,26,109,5,108,123,2,16,7,5,6,61,51,8,21,5,88,24,7,3,11
"302",2020-10-28,18,32,11,5,39,2,1,62,6,13,14,1,7,6,3,19,18,3,4,14,2,47,31,9,38,15,8,62,4,7,9,1,4,6,31,35,212,4,20,11,23,26,5,3,74,12,5,41,71,3,72,41,6,19,11,1,11,50,46,1,18,3,60,22,8,6,8
"303",2020-10-29,13,38,8,4,39,1,4,35,10,9,8,0,4,3,4,13,18,5,4,9,2,49,18,2,26,12,5,37,4,12,6,2,11,5,30,20,185,2,15,11,19,35,1,19,71,1,13,43,60,1,68,45,2,13,4,4,14,48,45,0,16,10,57,22,2,2,6
"304",2020-10-30,21,36,1,5,29,0,1,37,6,6,8,2,8,4,5,10,15,1,3,6,2,39,16,10,20,13,4,33,5,8,20,0,4,4,19,26,171,4,34,6,21,38,3,8,67,5,9,22,77,2,52,28,2,7,5,4,6,55,40,0,21,7,68,21,4,0,6
"305",2020-10-31,13,23,1,5,12,2,3,30,7,3,4,0,3,7,3,12,7,0,1,5,1,41,11,3,16,15,1,22,2,6,3,0,4,6,10,13,112,1,12,5,8,24,3,1,35,3,9,17,63,1,39,31,2,4,3,8,2,54,20,1,15,6,29,6,3,0,6
"306",2020-11-01,12,25,2,8,19,3,3,35,13,3,12,1,2,5,4,13,21,2,0,2,1,39,15,11,15,6,2,25,1,7,5,1,3,4,10,19,140,0,31,4,12,23,0,3,30,2,7,20,76,1,39,34,2,7,6,1,5,43,24,2,12,9,32,11,7,2,3
"307",2020-11-02,19,51,4,18,31,3,4,57,14,15,6,0,14,4,7,28,38,4,2,21,4,73,18,14,44,19,8,42,13,17,9,1,5,0,28,20,235,4,32,16,27,47,3,7,102,6,16,59,92,5,71,61,1,19,4,4,7,55,43,6,28,16,71,36,10,3,18
"308",2020-11-03,9,39,9,8,36,2,2,55,8,3,12,4,5,5,6,14,31,6,1,13,3,88,17,9,34,13,9,46,4,12,7,1,5,5,29,20,198,3,30,6,27,45,1,5,71,4,6,59,84,2,63,51,0,11,8,4,7,68,35,2,18,5,55,16,8,1,11
"309",2020-11-04,24,40,5,6,22,3,3,57,15,4,13,0,8,3,3,16,20,6,2,12,8,45,14,21,27,28,5,67,9,9,14,2,3,4,38,27,227,2,24,7,40,31,5,8,109,6,14,42,89,4,56,70,3,15,6,5,2,78,45,9,20,8,78,28,4,0,13
"310",2020-11-05,21,52,4,12,35,1,7,30,10,9,7,2,9,6,3,25,36,1,1,7,3,77,19,4,33,26,9,58,9,16,14,2,8,8,27,21,324,5,42,13,48,41,2,4,96,8,7,65,95,8,65,72,3,11,7,6,9,79,40,4,27,16,79,24,5,2,5
"311",2020-11-06,22,52,6,12,39,1,1,54,6,8,9,2,8,4,2,10,24,5,3,14,0,60,23,9,45,23,3,45,16,11,8,4,4,4,21,34,268,10,48,9,36,38,0,5,103,6,9,57,83,4,60,58,1,9,7,6,10,99,19,1,22,15,75,18,5,1,12
"312",2020-11-07,14,45,4,6,29,1,7,25,7,4,7,0,3,1,2,18,20,3,1,4,4,61,10,3,24,12,3,26,6,6,4,2,3,6,27,16,190,0,33,8,32,33,2,2,66,3,7,24,69,1,34,51,3,4,3,7,5,80,25,3,20,8,38,12,7,2,7
"313",2020-11-08,16,26,5,8,18,0,3,11,7,6,7,0,3,1,3,17,25,6,4,8,3,56,11,10,27,22,4,31,6,8,5,0,4,3,14,23,214,4,33,6,28,24,1,4,79,2,5,29,69,4,52,54,5,6,5,3,4,74,21,0,18,13,41,22,2,2,12
"314",2020-11-09,34,98,7,8,54,6,10,77,20,14,14,2,11,8,9,35,55,16,4,15,5,114,25,15,73,35,21,74,6,22,13,3,3,7,59,31,396,11,86,12,58,76,4,8,198,8,24,140,145,13,92,114,5,18,12,6,15,145,55,6,38,17,118,45,16,4,31
"315",2020-11-10,30,63,3,10,41,3,3,79,7,13,16,3,7,8,3,34,49,4,7,15,8,86,24,17,51,41,9,88,14,12,14,2,7,6,38,30,397,7,69,21,53,66,6,13,165,9,14,79,92,4,77,97,5,13,9,5,9,122,57,3,33,32,103,32,8,6,23
"316",2020-11-11,35,57,7,3,41,2,4,70,6,8,7,0,12,11,8,38,52,0,5,17,9,57,22,26,49,42,8,87,14,15,10,5,10,4,33,37,389,1,50,17,32,64,2,7,178,7,28,78,115,7,79,107,3,13,12,6,6,113,41,0,42,23,121,29,4,2,19
"317",2020-11-12,23,59,3,10,34,5,3,68,22,11,9,2,6,6,6,24,54,7,6,14,2,67,17,10,64,33,8,99,21,21,12,3,5,6,37,44,384,3,54,14,49,59,3,7,144,3,19,93,126,1,83,96,3,3,10,9,7,145,37,6,25,24,80,36,4,4,18
"318",2020-11-13,26,68,2,8,31,0,7,46,21,6,8,0,24,1,5,17,35,6,11,7,3,64,19,4,49,25,10,99,15,14,5,6,12,5,32,31,331,1,54,24,46,42,3,5,146,3,7,68,143,4,61,78,1,7,4,0,5,119,43,4,17,14,90,32,6,4,12
"319",2020-11-14,27,56,0,2,22,1,5,43,13,2,11,0,5,4,3,8,22,3,7,10,8,49,11,3,35,17,8,60,4,6,4,2,4,4,30,24,251,3,39,7,14,26,2,0,96,3,8,38,89,5,39,52,1,5,11,2,4,65,26,2,18,19,67,18,1,0,6
"320",2020-11-15,19,40,4,7,34,0,7,39,10,7,5,1,5,2,3,10,21,2,7,7,2,58,9,5,30,17,2,52,8,8,0,1,3,3,21,10,248,1,54,9,17,26,2,3,101,3,6,32,99,1,46,49,1,2,6,2,3,77,17,1,16,17,64,19,0,5,10
"321",2020-11-16,35,91,7,12,34,1,5,64,16,21,13,0,13,13,7,32,50,11,9,23,7,77,25,31,102,50,18,120,16,17,15,4,8,3,59,30,535,7,110,23,49,76,4,11,293,13,22,110,185,7,75,134,3,23,7,3,5,146,46,3,24,22,145,39,6,5,28
"322",2020-11-17,28,98,4,11,34,2,8,76,15,6,16,0,11,5,2,23,47,9,9,21,3,67,18,37,66,42,18,91,9,14,9,7,5,3,42,46,405,11,89,21,45,54,7,2,215,11,12,80,136,7,81,97,1,17,8,7,6,127,47,4,33,22,120,44,4,4,14
"323",2020-11-18,22,91,7,111,37,1,12,55,19,9,9,1,7,5,1,26,40,3,13,10,5,55,17,11,46,30,6,80,12,20,12,7,11,5,40,32,403,4,74,19,41,55,1,11,225,6,11,87,143,5,54,98,8,14,13,6,9,126,40,6,31,18,133,36,3,4,12
"324",2020-11-19,31,100,2,7,27,2,7,47,10,5,19,2,4,8,10,15,46,2,6,17,4,73,11,20,62,32,14,79,20,23,14,1,7,3,40,44,448,13,63,17,44,43,6,14,178,8,21,80,153,5,60,102,4,17,4,6,10,109,41,2,40,19,136,46,5,1,17
"325",2020-11-20,21,88,4,3,41,2,6,70,7,8,12,0,7,5,7,15,40,3,8,18,3,52,11,16,54,39,11,86,16,10,9,2,6,3,45,43,370,5,67,10,40,46,9,3,184,8,15,97,129,7,46,83,5,16,14,8,10,119,48,5,28,23,88,19,2,2,12
"326",2020-11-21,25,79,2,7,26,0,1,39,10,4,14,1,1,2,1,25,16,0,10,13,2,27,13,8,21,30,3,36,6,5,8,5,8,2,26,33,276,9,43,12,29,28,0,6,120,1,8,48,92,4,47,48,1,9,3,4,10,69,31,1,15,10,50,24,1,1,7
"327",2020-11-22,25,63,3,5,32,3,1,38,35,6,7,0,3,3,4,20,24,1,10,4,5,51,7,6,32,16,3,54,7,20,4,4,1,3,19,35,257,6,38,8,28,20,3,2,96,3,16,66,98,2,51,52,0,9,6,3,4,85,24,1,26,15,72,43,1,0,14
"328",2020-11-23,37,120,3,10,46,0,6,109,17,5,15,1,16,8,18,26,59,4,12,30,0,73,17,13,76,34,16,122,25,30,17,5,15,5,69,60,491,17,65,22,69,72,0,12,286,11,36,166,184,14,91,154,1,19,4,9,6,165,65,6,52,23,156,58,3,6,41
"329",2020-11-24,36,120,7,11,37,5,8,74,10,10,13,1,10,3,1,23,43,4,21,27,2,69,15,18,55,44,9,120,17,20,13,0,6,9,58,88,486,12,59,15,36,63,3,5,230,9,15,115,194,5,65,121,2,12,10,12,10,140,77,7,41,29,120,50,2,4,15
"330",2020-11-25,25,94,2,10,43,3,8,80,6,9,15,0,7,10,2,24,50,10,19,28,6,62,9,15,58,44,15,107,22,26,8,6,14,8,43,64,490,14,42,10,52,39,3,8,197,7,30,100,150,11,51,108,3,10,4,6,12,155,73,6,49,17,135,51,4,2,19
"331",2020-11-26,3,33,1,6,13,0,1,11,3,3,6,0,5,3,0,12,10,3,1,0,1,21,3,2,15,10,1,28,3,10,0,0,0,2,8,40,129,7,22,4,13,5,0,2,40,2,3,19,47,0,18,23,1,6,0,3,0,30,11,2,13,4,34,21,3,3,9
"332",2020-11-27,42,110,5,13,58,0,10,80,14,7,14,1,12,4,1,13,42,4,13,22,3,83,20,4,39,47,19,148,14,17,8,6,15,8,38,85,513,4,62,16,49,46,3,9,178,12,6,87,129,12,85,99,2,18,6,9,8,118,79,3,41,16,154,51,4,3,22
"333",2020-11-28,22,93,1,17,34,3,4,79,9,10,14,2,5,3,2,14,19,2,16,15,2,40,10,8,36,29,7,70,12,16,9,2,9,6,46,57,391,9,37,11,32,41,1,7,173,4,18,70,74,7,53,79,2,6,5,5,8,132,54,2,33,8,130,42,4,0,17
"334",2020-11-29,44,93,6,18,41,0,5,66,12,7,24,1,6,2,8,19,18,2,10,15,4,72,14,14,36,46,16,104,9,13,5,3,4,5,33,70,411,10,31,17,33,39,5,2,131,7,15,65,134,5,68,84,2,10,10,10,6,129,60,2,23,16,129,41,5,4,10
"335",2020-11-30,45,182,7,33,115,8,10,152,13,15,31,1,30,15,10,46,61,11,18,23,5,154,42,28,106,83,24,207,34,41,11,14,14,19,81,101,711,22,114,29,61,97,7,9,417,24,36,215,237,10,92,198,7,19,18,12,16,211,128,4,77,39,252,81,7,4,50
"336",2020-12-01,51,180,6,39,59,6,10,131,17,13,28,5,19,6,7,54,53,6,9,25,3,126,27,21,59,55,23,158,19,28,22,5,23,7,56,90,650,17,66,24,72,70,10,11,367,13,25,171,155,9,95,138,4,12,7,11,14,192,85,12,52,21,199,65,2,12,27
"337",2020-12-02,39,141,5,13,67,0,20,115,13,11,20,0,17,8,7,34,42,6,3,20,0,92,28,19,76,45,19,144,23,23,16,19,9,8,62,86,669,12,66,13,62,80,3,5,304,30,25,155,194,4,100,137,3,17,9,2,19,174,86,7,63,13,203,45,5,8,26
"338",2020-12-03,39,150,10,24,56,1,15,108,16,11,22,1,14,11,8,29,51,5,4,17,6,84,36,22,77,67,27,112,15,18,14,9,11,6,57,87,652,11,69,28,68,84,6,9,327,13,23,98,203,6,127,142,4,11,12,4,18,175,83,4,82,11,202,51,5,3,20
"339",2020-12-04,43,134,5,6,75,4,9,117,12,12,20,2,26,5,6,27,22,7,6,20,7,101,29,18,64,69,14,108,28,18,6,8,14,10,36,56,605,10,62,16,69,83,6,4,266,22,22,108,166,4,83,109,3,7,12,6,15,165,67,7,52,14,195,54,6,13,21
"340",2020-12-05,21,74,7,8,42,3,7,72,7,5,15,0,4,2,11,29,16,2,1,16,6,74,23,10,39,52,12,65,9,13,11,10,4,3,29,38,410,4,50,12,36,52,5,7,140,6,10,48,96,4,71,73,2,10,3,1,16,105,56,4,39,9,135,29,5,1,7
"341",2020-12-06,32,58,6,15,36,2,5,65,4,7,14,0,11,2,9,26,22,7,3,9,1,52,13,9,31,44,16,63,6,16,4,7,6,2,24,65,432,5,48,9,56,50,3,3,136,8,11,60,152,6,79,59,3,14,6,2,16,116,46,3,31,15,124,24,5,1,10
"342",2020-12-07,72,174,10,29,97,0,10,160,21,22,33,3,31,13,7,52,71,8,5,43,5,113,64,16,106,99,22,146,28,38,25,10,18,13,83,108,788,24,105,36,116,126,2,7,420,27,32,137,255,8,134,148,8,20,21,13,19,240,72,6,77,17,304,63,14,6,39
"343",2020-12-08,51,153,10,26,53,0,4,136,13,14,27,6,21,4,10,37,38,2,10,27,7,78,54,25,84,70,13,126,17,23,17,10,12,9,52,51,692,24,63,36,82,85,2,12,411,22,20,103,224,10,107,166,6,21,13,4,19,221,79,7,74,16,210,48,9,7,15
"344",2020-12-09,45,159,6,23,91,1,28,150,14,12,19,4,19,6,14,41,32,3,9,37,6,89,25,17,88,66,14,116,22,23,13,23,18,8,71,64,683,16,67,29,80,87,3,4,263,20,30,118,205,10,131,149,8,25,11,6,14,180,87,29,75,22,267,66,7,10,20
"345",2020-12-10,49,166,2,11,68,5,11,87,14,13,21,0,19,6,14,37,94,7,5,33,11,107,21,23,99,66,27,143,16,23,7,6,14,13,55,70,757,19,61,34,103,97,5,9,376,20,36,125,226,14,133,147,8,11,16,5,19,182,90,5,74,22,200,92,14,3,16
"346",2020-12-11,40,199,8,14,61,3,9,90,14,21,16,2,27,5,9,39,46,6,7,26,5,96,28,18,65,77,34,109,19,17,16,3,14,8,47,52,677,10,57,20,101,107,7,7,277,24,23,78,246,13,168,134,8,20,8,15,15,184,94,8,44,18,191,65,13,7,30
"347",2020-12-12,42,103,8,9,40,4,7,62,17,2,13,6,5,4,7,21,38,2,1,18,8,56,21,17,63,62,11,86,11,15,9,8,8,7,32,22,470,8,64,15,63,55,1,2,149,19,18,65,145,5,122,83,0,11,3,4,23,128,61,26,32,12,135,50,8,1,15
"348",2020-12-13,57,99,4,10,42,3,10,72,14,5,17,0,21,4,7,32,38,3,8,18,9,65,21,10,50,55,7,93,9,27,2,4,7,5,27,28,503,5,50,21,74,61,8,7,125,11,23,65,161,7,132,70,9,8,14,5,7,112,52,7,35,11,108,58,3,3,12
"349",2020-12-14,99,197,16,36,98,7,12,177,19,16,41,4,58,11,22,65,85,6,11,30,11,135,59,37,142,145,51,128,30,58,21,13,52,23,118,53,930,26,124,44,125,158,3,13,489,39,36,168,334,22,222,187,11,42,24,16,22,279,117,14,76,33,273,123,21,9,27
"350",2020-12-15,55,181,6,24,64,4,17,153,22,17,24,4,11,16,12,51,55,4,4,30,13,120,39,21,122,102,16,161,27,42,13,3,27,19,91,58,853,26,100,50,121,114,7,12,398,17,48,130,228,17,147,204,12,22,19,12,11,259,101,11,50,38,221,81,13,9,20
"351",2020-12-16,77,180,9,20,60,0,25,140,19,19,23,0,27,11,10,37,44,7,10,28,10,83,46,23,80,99,23,160,18,23,17,6,25,15,77,34,792,15,110,30,111,105,7,9,334,17,32,116,251,18,156,132,5,30,10,4,18,226,90,9,62,35,248,73,15,6,28
"352",2020-12-17,52,149,13,31,77,4,7,128,12,13,30,4,18,9,18,45,52,1,11,15,11,87,38,20,70,81,22,133,20,28,11,7,26,18,82,50,749,18,112,37,94,98,5,11,342,35,36,86,185,15,128,168,13,28,24,15,11,212,72,34,56,38,230,79,19,4,24
"353",2020-12-18,45,158,17,32,56,3,10,106,21,13,23,2,20,10,9,16,39,3,1,27,8,84,28,14,72,62,11,105,13,25,14,10,20,11,55,37,717,12,93,30,89,81,3,7,293,18,35,75,267,20,122,105,6,19,15,10,16,213,93,2,49,27,193,48,16,5,21
"354",2020-12-19,52,109,8,10,34,1,8,57,13,9,11,0,4,4,3,26,19,0,5,15,12,60,15,11,55,56,11,105,4,8,8,0,17,9,32,40,430,9,62,19,43,64,6,2,187,15,17,41,220,10,96,64,6,5,2,3,9,125,45,8,42,18,127,45,7,7,13
"355",2020-12-20,50,119,13,13,36,2,4,72,7,9,17,2,6,4,4,21,32,2,6,10,10,56,17,6,41,63,12,99,3,7,17,6,8,5,36,25,424,9,55,12,67,60,5,2,165,20,18,48,168,7,107,76,0,16,10,5,9,112,67,6,39,17,120,31,1,5,16
"356",2020-12-21,76,216,18,29,50,59,12,181,27,23,33,2,48,14,10,53,81,7,9,18,16,155,54,25,94,98,26,195,31,54,21,13,36,22,101,57,971,12,144,43,118,148,4,10,431,41,53,159,356,21,138,201,11,21,15,18,21,293,101,15,86,42,281,91,29,15,34
"357",2020-12-22,72,187,15,25,56,5,17,144,23,23,22,3,26,7,11,46,53,3,14,20,7,108,34,15,68,121,39,170,15,23,19,29,23,13,71,49,874,13,113,33,120,91,4,5,343,27,31,107,249,21,162,153,3,21,24,2,34,255,90,9,92,48,252,66,11,8,35
"358",2020-12-23,56,192,7,29,52,5,9,93,13,14,25,0,33,12,7,42,49,8,4,28,13,92,33,21,65,74,20,120,12,28,20,7,24,19,96,40,746,6,114,26,108,105,2,16,355,17,32,100,348,19,156,129,5,29,21,6,16,224,83,4,67,30,198,57,16,11,26
"359",2020-12-24,37,117,9,24,35,5,11,51,21,12,9,0,18,4,8,28,27,2,3,15,8,49,19,12,29,53,14,49,10,16,9,2,10,8,41,30,413,13,69,19,67,58,5,3,183,10,12,39,190,13,99,85,2,15,12,0,10,148,47,4,33,23,118,26,6,5,7
"360",2020-12-25,16,37,2,6,13,2,1,22,2,1,10,2,7,4,1,7,8,0,2,3,6,24,7,6,7,19,5,14,6,14,4,3,3,1,20,16,160,3,14,8,30,22,0,2,77,4,3,16,65,8,59,30,2,10,4,2,3,38,21,3,10,9,32,12,1,1,15
"361",2020-12-26,43,148,18,11,44,4,9,113,20,7,23,0,13,9,18,30,44,3,6,18,14,64,31,9,39,95,35,107,9,26,18,9,16,15,76,46,536,9,99,21,69,54,8,10,244,9,25,64,227,26,145,94,5,22,11,12,22,179,82,6,52,31,154,35,3,5,30
"362",2020-12-27,70,156,25,19,46,5,7,62,31,15,25,1,11,7,3,34,38,2,11,13,8,51,24,10,28,105,33,90,11,28,10,1,8,7,48,46,523,8,79,29,98,54,6,12,171,10,16,38,216,10,149,77,4,19,18,6,24,153,83,5,37,21,129,32,4,5,24
"363",2020-12-28,74,252,23,31,100,16,23,186,25,24,43,1,66,16,16,69,92,11,18,34,24,117,53,35,113,183,39,162,22,57,21,13,33,29,138,92,1153,19,150,43,127,161,9,15,508,41,50,189,457,32,235,186,17,36,38,17,46,339,129,19,83,35,304,110,26,14,32
"364",2020-12-29,81,248,27,27,74,29,13,141,44,20,59,2,43,20,11,68,71,15,12,21,18,110,51,31,64,147,37,162,16,30,40,7,28,29,115,87,984,17,102,44,146,98,8,18,422,14,45,130,375,26,240,163,8,22,38,15,30,301,119,11,101,35,239,62,16,4,30
"365",2020-12-30,65,221,29,22,61,13,21,136,33,11,41,3,32,9,14,49,75,12,14,28,22,106,47,24,63,142,45,124,20,48,32,11,32,24,143,69,971,9,104,31,182,102,9,8,437,18,39,81,368,23,202,145,20,16,46,14,62,317,101,7,113,29,257,65,15,11,29
"366",2020-12-31,71,201,16,26,59,5,23,119,34,9,26,2,16,4,5,52,60,3,10,19,16,82,31,13,58,87,40,117,10,31,24,7,19,23,109,23,670,6,81,18,157,69,13,12,301,11,9,65,399,24,172,98,2,20,20,10,52,204,85,2,95,32,191,48,19,12,24
"367",2021-01-01,42,123,2,11,16,1,10,51,12,3,11,1,8,4,4,35,36,1,1,21,8,31,20,11,9,42,18,36,11,10,17,2,14,11,38,20,420,4,48,14,55,62,11,1,176,5,5,11,217,6,139,65,3,6,12,2,14,140,43,2,40,15,88,20,5,7,7
"368",2021-01-02,58,141,14,28,30,6,18,85,33,13,23,0,14,3,5,60,38,4,5,23,11,41,26,8,63,60,29,98,10,21,20,15,15,19,103,27,582,3,77,19,77,44,6,6,230,4,17,44,354,5,159,61,3,18,18,5,20,204,66,2,39,19,171,34,7,6,11
"369",2021-01-03,65,140,13,18,30,2,9,90,24,11,18,3,9,15,7,38,42,0,10,16,23,69,35,12,27,86,29,94,5,17,22,6,23,10,53,36,531,3,56,27,124,53,6,7,197,10,21,42,295,16,141,52,1,19,28,8,30,177,63,9,74,30,164,29,7,4,13
"370",2021-01-04,103,280,13,46,82,11,15,198,38,26,66,3,61,17,21,88,78,4,15,37,29,103,48,18,99,170,43,164,26,59,41,9,42,32,140,98,1048,22,105,59,209,141,14,12,516,22,47,127,341,35,239,189,11,32,89,14,63,360,115,7,118,45,295,71,25,23,30
"371",2021-01-05,92,212,21,32,60,5,17,146,43,18,39,2,39,6,15,83,50,13,11,23,25,84,53,27,47,126,31,136,25,39,29,12,41,30,131,87,869,17,98,30,189,91,11,16,430,21,34,103,374,17,241,152,19,14,30,17,44,257,99,4,119,51,165,43,21,11,29
"372",2021-01-06,63,150,17,25,58,9,15,127,23,19,24,4,34,14,11,93,39,7,3,39,12,72,55,22,62,80,27,123,18,32,28,3,16,26,100,67,753,4,82,24,170,59,12,7,321,22,30,90,373,10,214,109,8,16,41,13,41,261,76,3,76,34,172,76,25,12,24
"373",2021-01-07,65,198,15,28,42,6,12,96,41,15,41,2,31,9,7,67,43,2,7,33,8,62,50,21,54,79,24,105,25,29,23,6,27,19,111,57,679,7,75,32,165,77,13,13,286,20,18,89,317,21,196,106,12,20,43,17,32,224,56,2,76,33,179,47,11,14,26
"374",2021-01-08,44,162,13,22,49,6,7,111,28,9,21,3,20,4,9,46,33,7,5,29,8,49,67,18,56,71,29,103,17,23,15,5,24,18,82,41,723,5,67,23,123,71,10,11,306,9,18,54,275,19,168,100,6,16,38,9,37,176,74,2,67,17,148,38,5,9,12
"375",2021-01-09,32,112,6,10,27,0,8,88,18,6,7,0,10,5,4,23,29,3,4,18,11,49,29,10,23,48,22,82,16,12,20,5,4,10,37,33,393,3,30,16,82,56,9,6,141,7,9,26,185,5,128,67,3,4,17,3,23,120,57,6,35,11,64,23,4,9,6
"376",2021-01-10,21,96,4,6,22,2,9,68,18,6,23,0,8,4,9,23,24,4,0,17,4,37,12,9,22,40,28,69,4,24,11,5,6,8,30,34,314,5,38,9,85,32,2,10,105,10,12,24,157,5,114,38,3,12,11,1,23,109,44,4,51,18,76,26,6,2,1
"377",2021-01-11,77,147,16,19,45,8,19,97,41,24,35,3,47,8,10,60,50,5,12,34,18,65,53,30,62,102,40,110,22,23,22,5,20,18,126,66,665,12,81,17,147,60,10,8,289,17,23,81,265,8,172,77,19,21,50,10,21,220,88,6,107,30,169,33,13,7,31
"378",2021-01-12,44,162,21,13,40,9,16,86,41,11,19,4,23,8,11,45,40,4,7,23,10,61,39,17,63,54,40,61,16,17,19,7,18,22,55,39,509,11,58,13,131,64,12,8,281,16,15,63,232,9,212,73,6,17,19,7,39,172,71,2,74,30,138,29,11,7,16
"379",2021-01-13,62,150,8,17,50,8,9,99,25,4,14,1,24,9,15,62,25,12,3,14,9,53,34,31,27,74,32,83,23,24,21,6,18,15,80,37,492,11,58,21,116,53,2,8,207,13,25,52,223,11,188,78,7,16,27,4,40,156,60,2,55,23,139,25,5,12,23
"380",2021-01-14,35,185,12,16,30,4,9,74,27,3,18,1,34,17,5,32,53,3,5,18,11,55,34,30,43,64,33,68,26,18,11,1,10,13,94,43,478,7,83,22,104,51,7,12,211,13,36,49,256,9,128,94,6,6,17,12,34,158,46,2,62,35,113,39,13,11,22
"381",2021-01-15,43,137,21,16,24,4,8,82,28,11,28,4,20,8,8,42,46,5,8,13,6,51,21,18,31,42,40,81,23,19,23,3,12,9,69,23,427,6,65,20,98,54,9,9,206,15,18,44,303,14,151,55,18,8,24,11,27,133,60,4,52,25,126,23,4,14,14
"382",2021-01-16,33,102,7,5,19,8,10,41,11,5,8,0,6,4,9,31,16,2,0,15,1,29,13,8,17,27,16,39,13,8,15,2,9,11,32,19,287,7,34,9,65,50,6,9,116,9,7,26,167,9,94,45,2,1,12,5,25,107,37,5,31,14,75,17,2,5,12
"383",2021-01-17,14,101,3,9,29,7,5,38,24,3,10,1,12,3,5,30,25,1,2,10,4,35,17,8,16,25,16,35,8,12,6,1,7,7,27,19,319,2,33,12,73,33,7,8,85,13,5,11,172,7,97,32,3,5,15,6,28,89,36,1,31,21,60,14,3,5,5
"384",2021-01-18,39,149,15,10,18,7,6,88,43,10,31,2,51,9,8,41,60,7,13,21,11,42,47,19,53,67,27,73,29,28,30,2,13,13,100,33,505,6,61,13,118,55,8,12,194,37,16,67,301,13,160,82,10,14,30,16,37,155,64,2,59,29,129,35,9,8,9
"385",2021-01-19,43,183,19,16,43,15,6,86,34,11,19,4,42,11,21,49,32,6,4,30,6,33,32,13,30,68,42,58,15,22,20,3,9,19,85,33,454,4,47,15,111,66,9,14,230,25,9,47,319,18,177,72,4,4,23,10,41,152,52,0,51,29,164,15,10,12,6
"386",2021-01-20,31,169,15,10,20,2,5,70,46,8,20,0,28,6,5,48,29,7,2,22,10,35,33,18,31,51,33,57,20,14,22,6,6,8,53,49,418,5,43,25,112,64,9,13,217,11,15,46,284,3,160,63,4,5,12,12,43,137,45,1,48,27,162,16,7,8,7
"387",2021-01-21,33,152,55,18,22,13,10,61,27,7,15,1,33,5,3,38,37,5,5,30,9,30,16,15,30,47,31,53,19,20,15,0,18,9,64,18,388,3,55,19,115,49,9,15,205,12,22,60,253,5,141,68,5,16,11,8,25,159,55,2,36,28,134,25,6,5,7
"388",2021-01-22,41,134,16,11,15,7,6,57,27,4,11,1,21,8,3,33,30,4,7,27,12,35,28,11,24,48,21,56,5,9,17,1,10,7,60,31,378,4,45,13,86,35,11,15,177,15,5,45,233,11,151,44,5,6,9,10,34,127,46,2,39,31,142,17,12,3,9
"389",2021-01-23,32,94,7,4,11,6,10,46,19,3,8,0,11,5,3,22,21,1,5,11,8,24,9,5,18,29,16,37,5,8,9,0,9,8,38,10,216,1,24,9,44,33,11,5,127,7,6,27,164,3,99,22,1,1,8,7,23,101,27,3,33,13,38,14,1,3,7
