"","DtCaseOrDeathOrTest","Jurisdiction","CSumCase"
"73344",2020-03-29,"WILCOX",6
"73345",2020-03-30,"WILCOX",10
"73346",2020-03-31,"WILCOX",11
"73347",2020-04-01,"WILCOX",12
"73348",2020-04-02,"WILCOX",18
"73349",2020-04-03,"WILCOX",21
"73350",2020-04-04,"WILCOX",24
"73351",2020-04-05,"WILCOX",26
"73352",2020-04-06,"WILCOX",30
"73353",2020-04-07,"WILCOX",34
"73354",2020-04-08,"WILCOX",37
"73355",2020-04-09,"WILCOX",40
"73356",2020-04-10,"WILCOX",42
"73357",2020-04-11,"WILCOX",44
"73358",2020-04-12,"WILCOX",45
"73359",2020-04-13,"WILCOX",48
"73360",2020-04-14,"WILCOX",50
"73361",2020-04-15,"WILCOX",54
"73362",2020-04-16,"WILCOX",58
"73363",2020-04-17,"WILCOX",60
"73364",2020-04-18,"WILCOX",61
"73365",2020-04-19,"WILCOX",61
"73366",2020-04-20,"WILCOX",63
"73367",2020-04-21,"WILCOX",64
"73368",2020-04-22,"WILCOX",67
"73369",2020-04-23,"WILCOX",67
"73370",2020-04-24,"WILCOX",71
"73371",2020-04-25,"WILCOX",72
"73372",2020-04-26,"WILCOX",73
"73373",2020-04-27,"WILCOX",74
"73374",2020-04-28,"WILCOX",75
"73375",2020-04-29,"WILCOX",76
"73376",2020-04-30,"WILCOX",82
"73377",2020-05-01,"WILCOX",82
"73378",2020-05-02,"WILCOX",83
"73379",2020-05-03,"WILCOX",84
"73380",2020-05-04,"WILCOX",85
"73381",2020-05-05,"WILCOX",86
"73382",2020-05-06,"WILCOX",87
"73383",2020-05-07,"WILCOX",92
"73384",2020-05-08,"WILCOX",96
"73385",2020-05-09,"WILCOX",99
"73386",2020-05-10,"WILCOX",100
"73387",2020-05-11,"WILCOX",103
"73388",2020-05-12,"WILCOX",106
"73389",2020-05-13,"WILCOX",110
"73390",2020-05-14,"WILCOX",112
"73391",2020-05-15,"WILCOX",120
"73392",2020-05-16,"WILCOX",122
"73393",2020-05-17,"WILCOX",126
"73394",2020-05-18,"WILCOX",128
"73395",2020-05-19,"WILCOX",130
"73396",2020-05-20,"WILCOX",134
"73397",2020-05-21,"WILCOX",141
"73398",2020-05-22,"WILCOX",148
"73399",2020-05-23,"WILCOX",151
"73400",2020-05-24,"WILCOX",153
"73401",2020-05-25,"WILCOX",157
"73402",2020-05-26,"WILCOX",160
"73403",2020-05-27,"WILCOX",167
"73404",2020-05-28,"WILCOX",172
"73405",2020-05-29,"WILCOX",176
"73406",2020-05-30,"WILCOX",178
"73407",2020-05-31,"WILCOX",180
"73408",2020-06-01,"WILCOX",185
"73409",2020-06-02,"WILCOX",189
"73410",2020-06-03,"WILCOX",195
"73411",2020-06-04,"WILCOX",197
"73412",2020-06-05,"WILCOX",201
"73413",2020-06-06,"WILCOX",204
"73414",2020-06-07,"WILCOX",205
"73415",2020-06-08,"WILCOX",216
"73416",2020-06-09,"WILCOX",225
"73417",2020-06-10,"WILCOX",228
"73418",2020-06-11,"WILCOX",231
"73419",2020-06-12,"WILCOX",237
"73420",2020-06-13,"WILCOX",237
"73421",2020-06-14,"WILCOX",242
"73422",2020-06-15,"WILCOX",244
"73423",2020-06-16,"WILCOX",249
"73424",2020-06-17,"WILCOX",258
"73425",2020-06-18,"WILCOX",259
"73426",2020-06-19,"WILCOX",264
"73427",2020-06-20,"WILCOX",266
"73428",2020-06-21,"WILCOX",270
"73429",2020-06-22,"WILCOX",276
"73430",2020-06-23,"WILCOX",281
"73431",2020-06-24,"WILCOX",283
"73432",2020-06-25,"WILCOX",284
"73433",2020-06-26,"WILCOX",286
"73434",2020-06-27,"WILCOX",286
"73435",2020-06-28,"WILCOX",287
"73436",2020-06-29,"WILCOX",288
"73437",2020-06-30,"WILCOX",292
"73438",2020-07-01,"WILCOX",293
"73439",2020-07-02,"WILCOX",298
"73440",2020-07-03,"WILCOX",300
"73441",2020-07-04,"WILCOX",302
"73442",2020-07-05,"WILCOX",304
"73443",2020-07-06,"WILCOX",310
"73444",2020-07-07,"WILCOX",317
"73445",2020-07-08,"WILCOX",321
"73446",2020-07-09,"WILCOX",331
"73447",2020-07-10,"WILCOX",338
"73448",2020-07-11,"WILCOX",340
"73449",2020-07-12,"WILCOX",340
"73450",2020-07-13,"WILCOX",347
"73451",2020-07-14,"WILCOX",353
"73452",2020-07-15,"WILCOX",364
"73453",2020-07-16,"WILCOX",372
"73454",2020-07-17,"WILCOX",376
"73455",2020-07-18,"WILCOX",381
"73456",2020-07-19,"WILCOX",384
"73457",2020-07-20,"WILCOX",393
"73458",2020-07-21,"WILCOX",396
"73459",2020-07-22,"WILCOX",405
"73460",2020-07-23,"WILCOX",406
"73461",2020-07-24,"WILCOX",409
"73462",2020-07-25,"WILCOX",411
"73463",2020-07-26,"WILCOX",414
"73464",2020-07-27,"WILCOX",423
"73465",2020-07-28,"WILCOX",426
"73466",2020-07-29,"WILCOX",431
"73467",2020-07-30,"WILCOX",436
"73468",2020-07-31,"WILCOX",443
"73469",2020-08-01,"WILCOX",445
"73470",2020-08-02,"WILCOX",446
"73471",2020-08-03,"WILCOX",453
"73472",2020-08-04,"WILCOX",463
"73473",2020-08-05,"WILCOX",468
"73474",2020-08-06,"WILCOX",478
"73475",2020-08-07,"WILCOX",489
"73476",2020-08-08,"WILCOX",491
"73477",2020-08-09,"WILCOX",494
"73478",2020-08-10,"WILCOX",500
"73479",2020-08-11,"WILCOX",507
"73480",2020-08-12,"WILCOX",512
"73481",2020-08-13,"WILCOX",513
"73482",2020-08-14,"WILCOX",515
"73483",2020-08-15,"WILCOX",515
"73484",2020-08-16,"WILCOX",516
"73485",2020-08-17,"WILCOX",520
"73486",2020-08-18,"WILCOX",526
"73487",2020-08-19,"WILCOX",529
"73488",2020-08-20,"WILCOX",532
"73489",2020-08-21,"WILCOX",534
"73490",2020-08-22,"WILCOX",539
"73491",2020-08-23,"WILCOX",541
"73492",2020-08-24,"WILCOX",544
"73493",2020-08-25,"WILCOX",550
"73494",2020-08-26,"WILCOX",552
"73495",2020-08-27,"WILCOX",553
"73496",2020-08-28,"WILCOX",553
"73497",2020-08-29,"WILCOX",554
"73498",2020-08-30,"WILCOX",556
"73499",2020-08-31,"WILCOX",559
"73500",2020-09-01,"WILCOX",559
"73501",2020-09-02,"WILCOX",560
"73502",2020-09-03,"WILCOX",561
"73503",2020-09-04,"WILCOX",563
"73504",2020-09-05,"WILCOX",563
"73505",2020-09-06,"WILCOX",563
"73506",2020-09-07,"WILCOX",563
"73507",2020-09-08,"WILCOX",564
"73508",2020-09-09,"WILCOX",565
"73509",2020-09-10,"WILCOX",565
"73510",2020-09-11,"WILCOX",565
"73511",2020-09-12,"WILCOX",565
"73512",2020-09-13,"WILCOX",565
"73513",2020-09-14,"WILCOX",565
"73514",2020-09-15,"WILCOX",567
"73515",2020-09-16,"WILCOX",567
"73516",2020-09-17,"WILCOX",567
"73517",2020-09-18,"WILCOX",569
"73518",2020-09-19,"WILCOX",569
"73519",2020-09-20,"WILCOX",569
"73520",2020-09-21,"WILCOX",569
"73521",2020-09-22,"WILCOX",569
"73522",2020-09-23,"WILCOX",569
"73523",2020-09-24,"WILCOX",570
"73524",2020-09-25,"WILCOX",572
"73525",2020-09-26,"WILCOX",572
"73526",2020-09-27,"WILCOX",572
"73527",2020-09-28,"WILCOX",573
"73528",2020-09-29,"WILCOX",574
"73529",2020-09-30,"WILCOX",575
"73530",2020-10-01,"WILCOX",575
"73531",2020-10-02,"WILCOX",576
"73532",2020-10-03,"WILCOX",576
"73533",2020-10-04,"WILCOX",577
"73534",2020-10-05,"WILCOX",588
"73535",2020-10-06,"WILCOX",588
"73536",2020-10-07,"WILCOX",590
"73537",2020-10-08,"WILCOX",591
"73538",2020-10-09,"WILCOX",591
"73539",2020-10-10,"WILCOX",592
"73540",2020-10-11,"WILCOX",592
"73541",2020-10-12,"WILCOX",594
"73542",2020-10-13,"WILCOX",594
"73543",2020-10-14,"WILCOX",595
"73544",2020-10-15,"WILCOX",598
"73545",2020-10-16,"WILCOX",600
"73546",2020-10-17,"WILCOX",600
"73547",2020-10-18,"WILCOX",600
"73548",2020-10-19,"WILCOX",604
"73549",2020-10-20,"WILCOX",605
"73550",2020-10-21,"WILCOX",609
"73551",2020-10-22,"WILCOX",618
"73552",2020-10-23,"WILCOX",618
"73553",2020-10-24,"WILCOX",619
"73554",2020-10-25,"WILCOX",619
"73555",2020-10-26,"WILCOX",619
"73556",2020-10-27,"WILCOX",622
"73557",2020-10-28,"WILCOX",628
"73558",2020-10-29,"WILCOX",630
"73559",2020-10-30,"WILCOX",630
"73560",2020-10-31,"WILCOX",630
"73561",2020-11-01,"WILCOX",632
"73562",2020-11-02,"WILCOX",635
"73563",2020-11-03,"WILCOX",636
"73564",2020-11-04,"WILCOX",636
"73565",2020-11-05,"WILCOX",638
"73566",2020-11-06,"WILCOX",639
"73567",2020-11-07,"WILCOX",641
"73568",2020-11-08,"WILCOX",643
"73569",2020-11-09,"WILCOX",647
"73570",2020-11-10,"WILCOX",653
"73571",2020-11-11,"WILCOX",655
"73572",2020-11-12,"WILCOX",659
"73573",2020-11-13,"WILCOX",663
"73574",2020-11-14,"WILCOX",663
"73575",2020-11-15,"WILCOX",668
"73576",2020-11-16,"WILCOX",673
"73577",2020-11-17,"WILCOX",677
"73578",2020-11-18,"WILCOX",681
"73579",2020-11-19,"WILCOX",682
"73580",2020-11-20,"WILCOX",684
"73581",2020-11-21,"WILCOX",685
"73582",2020-11-22,"WILCOX",685
"73583",2020-11-23,"WILCOX",691
"73584",2020-11-24,"WILCOX",695
"73585",2020-11-25,"WILCOX",697
"73586",2020-11-26,"WILCOX",700
"73587",2020-11-27,"WILCOX",703
"73588",2020-11-28,"WILCOX",703
"73589",2020-11-29,"WILCOX",707
"73590",2020-11-30,"WILCOX",711
"73591",2020-12-01,"WILCOX",723
"73592",2020-12-02,"WILCOX",731
"73593",2020-12-03,"WILCOX",734
"73594",2020-12-04,"WILCOX",747
"73595",2020-12-05,"WILCOX",748
"73596",2020-12-06,"WILCOX",749
"73597",2020-12-07,"WILCOX",755
"73598",2020-12-08,"WILCOX",762
"73599",2020-12-09,"WILCOX",772
"73600",2020-12-10,"WILCOX",775
"73601",2020-12-11,"WILCOX",782
"73602",2020-12-12,"WILCOX",783
"73603",2020-12-13,"WILCOX",786
"73604",2020-12-14,"WILCOX",795
"73605",2020-12-15,"WILCOX",804
"73606",2020-12-16,"WILCOX",810
"73607",2020-12-17,"WILCOX",814
"73608",2020-12-18,"WILCOX",819
"73609",2020-12-19,"WILCOX",826
"73610",2020-12-20,"WILCOX",831
"73611",2020-12-21,"WILCOX",846
"73612",2020-12-22,"WILCOX",854
"73613",2020-12-23,"WILCOX",865
"73614",2020-12-24,"WILCOX",870
"73615",2020-12-25,"WILCOX",871
"73616",2020-12-26,"WILCOX",876
"73617",2020-12-27,"WILCOX",881
"73618",2020-12-28,"WILCOX",895
"73619",2020-12-29,"WILCOX",899
"73620",2020-12-30,"WILCOX",910
"73621",2020-12-31,"WILCOX",922
"73622",2021-01-01,"WILCOX",929
"73623",2021-01-02,"WILCOX",935
"73624",2021-01-03,"WILCOX",939
"73625",2021-01-04,"WILCOX",962
"73626",2021-01-05,"WILCOX",973
"73627",2021-01-06,"WILCOX",985
"73628",2021-01-07,"WILCOX",999
"73629",2021-01-08,"WILCOX",1008
"73630",2021-01-09,"WILCOX",1017
"73631",2021-01-10,"WILCOX",1019
"73632",2021-01-11,"WILCOX",1026
"73633",2021-01-12,"WILCOX",1033
"73634",2021-01-13,"WILCOX",1045
"73635",2021-01-14,"WILCOX",1056
"73636",2021-01-15,"WILCOX",1070
"73637",2021-01-16,"WILCOX",1075
"73638",2021-01-17,"WILCOX",1080
"73639",2021-01-18,"WILCOX",1088
"73640",2021-01-19,"WILCOX",1100
"73641",2021-01-20,"WILCOX",1108
"73642",2021-01-21,"WILCOX",1113
"73643",2021-01-22,"WILCOX",1116
"73644",2021-01-23,"WILCOX",1119
"73645",2021-01-24,"WILCOX",1122
"73646",2021-01-25,"WILCOX",1127
"73647",2021-01-26,"WILCOX",1131
"73648",2021-01-27,"WILCOX",1134
"73649",2021-01-28,"WILCOX",1140
"73650",2021-01-29,"WILCOX",1146
"73651",2021-01-30,"WILCOX",1148
"73652",2021-01-31,"WILCOX",1150
"73653",2021-02-01,"WILCOX",1157
"73654",2021-02-02,"WILCOX",1160
"73655",2021-02-03,"WILCOX",1163
"73656",2021-02-04,"WILCOX",1163
"73657",2021-02-05,"WILCOX",1169
"73658",2021-02-06,"WILCOX",1169
"73659",2021-02-07,"WILCOX",1170
"73660",2021-02-08,"WILCOX",1173
"73661",2021-02-09,"WILCOX",1180
"73662",2021-02-10,"WILCOX",1182
"73663",2021-02-11,"WILCOX",1183
"73664",2021-02-12,"WILCOX",1184
"73665",2021-02-13,"WILCOX",1184
"73666",2021-02-14,"WILCOX",1184
"73667",2021-02-15,"WILCOX",1185
"73668",2021-02-16,"WILCOX",1188
"73669",2021-02-17,"WILCOX",1189
"73670",2021-02-18,"WILCOX",1192
"73671",2021-02-19,"WILCOX",1193
"73672",2021-02-20,"WILCOX",1193
"73673",2021-02-21,"WILCOX",1194
"73674",2021-02-22,"WILCOX",1197
"73675",2021-02-23,"WILCOX",1197
"73676",2021-02-24,"WILCOX",1202
"73677",2021-02-25,"WILCOX",1202
"73678",2021-02-26,"WILCOX",1204
"73679",2021-02-27,"WILCOX",1206
"73680",2021-02-28,"WILCOX",1207
"73681",2021-03-01,"WILCOX",1208
"73682",2021-03-02,"WILCOX",1209
"73683",2021-03-03,"WILCOX",1211
"73684",2021-03-04,"WILCOX",1214
"73685",2021-03-05,"WILCOX",1214
"73686",2021-03-06,"WILCOX",1214
"73687",2021-03-07,"WILCOX",1214
"73688",2021-03-08,"WILCOX",1219
"73689",2021-03-09,"WILCOX",1221
"73690",2021-03-10,"WILCOX",1225
"73691",2021-03-11,"WILCOX",1226
"73692",2021-03-12,"WILCOX",1226
"73693",2021-03-13,"WILCOX",1226
"73694",2021-03-14,"WILCOX",1226
"73695",2021-03-15,"WILCOX",1226
"73696",2021-03-16,"WILCOX",1227
"73697",2021-03-17,"WILCOX",1227
"73698",2021-03-18,"WILCOX",1227
"73699",2021-03-19,"WILCOX",1229
"73700",2021-03-20,"WILCOX",1229
"73701",2021-03-21,"WILCOX",1229
"73702",2021-03-22,"WILCOX",1230
"73703",2021-03-23,"WILCOX",1230
"73704",2021-03-24,"WILCOX",1231
"73705",2021-03-25,"WILCOX",1231
"73706",2021-03-26,"WILCOX",1232
"73707",2021-03-27,"WILCOX",1233
"73708",2021-03-28,"WILCOX",1234
"73709",2021-03-29,"WILCOX",1235
"73710",2021-03-30,"WILCOX",1235
"73711",2021-03-31,"WILCOX",1235
"73712",2021-04-01,"WILCOX",1235
"73713",2021-04-02,"WILCOX",1236
"73714",2021-04-03,"WILCOX",1236
"73715",2021-04-04,"WILCOX",1236
"73716",2021-04-05,"WILCOX",1236
"73717",2021-04-06,"WILCOX",1236
"73718",2021-04-07,"WILCOX",1238
"73719",2021-04-08,"WILCOX",1239
"73720",2021-04-09,"WILCOX",1240
"73721",2021-04-10,"WILCOX",1241
"73722",2021-04-11,"WILCOX",1241
"73723",2021-04-12,"WILCOX",1243
"73724",2021-04-13,"WILCOX",1243
"73725",2021-04-14,"WILCOX",1244
"73726",2021-04-15,"WILCOX",1247
"73727",2021-04-16,"WILCOX",1248
"73728",2021-04-17,"WILCOX",1250
"73729",2021-04-18,"WILCOX",1250
"73730",2021-04-19,"WILCOX",1253
"73731",2021-04-20,"WILCOX",1253
"73732",2021-04-21,"WILCOX",1253
"73733",2021-04-22,"WILCOX",1253
"73734",2021-04-23,"WILCOX",1253
"73735",2021-04-24,"WILCOX",1253
"73736",2021-04-25,"WILCOX",1253
"73737",2021-04-26,"WILCOX",1253
"73738",2021-04-27,"WILCOX",1258
"73739",2021-04-28,"WILCOX",1258
"73740",2021-04-29,"WILCOX",1258
"73741",2021-04-30,"WILCOX",1258
"73742",2021-05-01,"WILCOX",1259
"73743",2021-05-02,"WILCOX",1261
"73744",2021-05-03,"WILCOX",1261
"73745",2021-05-04,"WILCOX",1261
"73746",2021-05-05,"WILCOX",1261
"73747",2021-05-06,"WILCOX",1261
"73748",2021-05-07,"WILCOX",1261
"73749",2021-05-08,"WILCOX",1262
"73750",2021-05-09,"WILCOX",1262
"73751",2021-05-10,"WILCOX",1262
"73752",2021-05-11,"WILCOX",1262
"73753",2021-05-12,"WILCOX",1262
"73754",2021-05-13,"WILCOX",1262
"73755",2021-05-14,"WILCOX",1262
"73756",2021-05-15,"WILCOX",1262
"73757",2021-05-16,"WILCOX",1262
"73758",2021-05-17,"WILCOX",1262
"73759",2021-05-18,"WILCOX",1264
"73760",2021-05-19,"WILCOX",1264
"73761",2021-05-20,"WILCOX",1264
"73762",2021-05-21,"WILCOX",1264
"73763",2021-05-22,"WILCOX",1264
"73764",2021-05-23,"WILCOX",1264
"73765",2021-05-24,"WILCOX",1264
"73766",2021-05-25,"WILCOX",1264
"73767",2021-05-26,"WILCOX",1264
"73768",2021-05-27,"WILCOX",1264
"73769",2021-05-28,"WILCOX",1264
"73770",2021-05-29,"WILCOX",1264
"73771",2021-05-30,"WILCOX",1265
"73772",2021-05-31,"WILCOX",1265
"73773",2021-06-01,"WILCOX",1265
"73774",2021-06-02,"WILCOX",1265
"73775",2021-06-03,"WILCOX",1265
"73776",2021-06-04,"WILCOX",1265
"73777",2021-06-05,"WILCOX",1265
"73778",2021-06-06,"WILCOX",1265
"73779",2021-06-07,"WILCOX",1265
"73780",2021-06-08,"WILCOX",1265
"73781",2021-06-09,"WILCOX",1265
"73782",2021-06-10,"WILCOX",1265
"73783",2021-06-11,"WILCOX",1265
"73784",2021-06-12,"WILCOX",1265
"73785",2021-06-13,"WILCOX",1265
"73786",2021-06-14,"WILCOX",1265
"73787",2021-06-15,"WILCOX",1265
"73788",2021-06-16,"WILCOX",1265
"73789",2021-06-17,"WILCOX",1265
"73790",2021-06-18,"WILCOX",1265
"73791",2021-06-19,"WILCOX",1265
"73792",2021-06-20,"WILCOX",1265
"73793",2021-06-21,"WILCOX",1265
"73794",2021-06-22,"WILCOX",1265
"73795",2021-06-23,"WILCOX",1265
"73796",2021-06-24,"WILCOX",1265
"73797",2021-06-25,"WILCOX",1267
"73798",2021-06-26,"WILCOX",1267
"73799",2021-06-27,"WILCOX",1267
"73800",2021-06-28,"WILCOX",1269
"73801",2021-06-29,"WILCOX",1269
"73802",2021-06-30,"WILCOX",1269
"73803",2021-07-01,"WILCOX",1269
"73804",2021-07-02,"WILCOX",1269
"73805",2021-07-03,"WILCOX",1269
"73806",2021-07-04,"WILCOX",1269
"73807",2021-07-05,"WILCOX",1271
"73808",2021-07-06,"WILCOX",1272
"73809",2021-07-07,"WILCOX",1274
"73810",2021-07-08,"WILCOX",1275
"73811",2021-07-09,"WILCOX",1275
"73812",2021-07-10,"WILCOX",1276
"73813",2021-07-11,"WILCOX",1276
"73814",2021-07-12,"WILCOX",1278
"73815",2021-07-13,"WILCOX",1280
"73816",2021-07-14,"WILCOX",1280
"73817",2021-07-15,"WILCOX",1280
"73818",2021-07-16,"WILCOX",1280
"73819",2021-07-17,"WILCOX",1280
"73820",2021-07-18,"WILCOX",1281
"73821",2021-07-19,"WILCOX",1285
"73822",2021-07-20,"WILCOX",1288
"73823",2021-07-21,"WILCOX",1290
"73824",2021-07-22,"WILCOX",1294
"73825",2021-07-23,"WILCOX",1298
"73826",2021-07-24,"WILCOX",1301
"73827",2021-07-25,"WILCOX",1304
"73828",2021-07-26,"WILCOX",1309
"73829",2021-07-27,"WILCOX",1316
"73830",2021-07-28,"WILCOX",1328
"73831",2021-07-29,"WILCOX",1338
"73832",2021-07-30,"WILCOX",1345
"73833",2021-07-31,"WILCOX",1345
"73834",2021-08-01,"WILCOX",1348
"73835",2021-08-02,"WILCOX",1360
"73836",2021-08-03,"WILCOX",1369
"73837",2021-08-04,"WILCOX",1378
"73838",2021-08-05,"WILCOX",1390
"73839",2021-08-06,"WILCOX",1397
"73840",2021-08-07,"WILCOX",1399
"73841",2021-08-08,"WILCOX",1403
"73842",2021-08-09,"WILCOX",1417
"73843",2021-08-10,"WILCOX",1424
"73844",2021-08-11,"WILCOX",1427
"73845",2021-08-12,"WILCOX",1436
"73846",2021-08-13,"WILCOX",1442
"73847",2021-08-14,"WILCOX",1450
"73848",2021-08-15,"WILCOX",1462
"73849",2021-08-16,"WILCOX",1474
"73850",2021-08-17,"WILCOX",1477
"73851",2021-08-18,"WILCOX",1486
"73852",2021-08-19,"WILCOX",1505
"73853",2021-08-20,"WILCOX",1517
"73854",2021-08-21,"WILCOX",1520
"73855",2021-08-22,"WILCOX",1527
"73856",2021-08-23,"WILCOX",1544
"73857",2021-08-24,"WILCOX",1549
"73858",2021-08-25,"WILCOX",1557
"73859",2021-08-26,"WILCOX",1564
"73860",2021-08-27,"WILCOX",1566
"73861",2021-08-28,"WILCOX",1568
"73862",2021-08-29,"WILCOX",1571
"73863",2021-08-30,"WILCOX",1572
"73864",2021-08-31,"WILCOX",1576
"73865",2021-09-01,"WILCOX",1583
"73866",2021-09-02,"WILCOX",1584
"73867",2021-09-03,"WILCOX",1586
"73868",2021-09-04,"WILCOX",1587
"73869",2021-09-05,"WILCOX",1593
"73870",2021-09-06,"WILCOX",1595
"73871",2021-09-07,"WILCOX",1601
"73872",2021-09-08,"WILCOX",1608
"73873",2021-09-09,"WILCOX",1611
"73874",2021-09-10,"WILCOX",1618
"73875",2021-09-11,"WILCOX",1618
"73876",2021-09-12,"WILCOX",1618
"73877",2021-09-13,"WILCOX",1623
"73878",2021-09-14,"WILCOX",1628
"73879",2021-09-15,"WILCOX",1631
"73880",2021-09-16,"WILCOX",1636
"73881",2021-09-17,"WILCOX",1642
"73882",2021-09-18,"WILCOX",1646
"73883",2021-09-19,"WILCOX",1651
"73884",2021-09-20,"WILCOX",1654
"73885",2021-09-21,"WILCOX",1656
"73886",2021-09-22,"WILCOX",1658
"73887",2021-09-23,"WILCOX",1659
"73888",2021-09-24,"WILCOX",1660
"73889",2021-09-25,"WILCOX",1664
"73890",2021-09-26,"WILCOX",1667
"73891",2021-09-27,"WILCOX",1678
"73892",2021-09-28,"WILCOX",1684
"73893",2021-09-29,"WILCOX",1691
"73894",2021-09-30,"WILCOX",1692
"73895",2021-10-01,"WILCOX",1694
"73896",2021-10-02,"WILCOX",1697
"73897",2021-10-03,"WILCOX",1698
"73898",2021-10-04,"WILCOX",1702
"73899",2021-10-05,"WILCOX",1704
"73900",2021-10-06,"WILCOX",1706
"73901",2021-10-07,"WILCOX",1707
"73902",2021-10-08,"WILCOX",1710
"73903",2021-10-09,"WILCOX",1713
"73904",2021-10-10,"WILCOX",1715
"73905",2021-10-11,"WILCOX",1719
"73906",2021-10-12,"WILCOX",1722
"73907",2021-10-13,"WILCOX",1724
"73908",2021-10-14,"WILCOX",1725
"73909",2021-10-15,"WILCOX",1730
"73910",2021-10-16,"WILCOX",1732
"73911",2021-10-17,"WILCOX",1735
"73912",2021-10-18,"WILCOX",1736
"73913",2021-10-19,"WILCOX",1736
"73914",2021-10-20,"WILCOX",1738
"73915",2021-10-21,"WILCOX",1739
"73916",2021-10-22,"WILCOX",1739
"73917",2021-10-23,"WILCOX",1739
"73918",2021-10-24,"WILCOX",1739
"73919",2021-10-25,"WILCOX",1741
"73920",2021-10-26,"WILCOX",1744
"73921",2021-10-27,"WILCOX",1745
"73922",2021-10-28,"WILCOX",1748
"73923",2021-10-29,"WILCOX",1749
"73924",2021-10-30,"WILCOX",1750
"73925",2021-10-31,"WILCOX",1750
"73926",2021-11-01,"WILCOX",1752
"73927",2021-11-02,"WILCOX",1753
"73928",2021-11-03,"WILCOX",1754
"73929",2021-11-04,"WILCOX",1754
"73930",2021-11-05,"WILCOX",1757
"73931",2021-11-06,"WILCOX",1757
"73932",2021-11-07,"WILCOX",1757
"73933",2021-11-08,"WILCOX",1758
"73934",2021-11-09,"WILCOX",1758
"73935",2021-11-10,"WILCOX",1758
"73936",2021-11-11,"WILCOX",1758
"73937",2021-11-12,"WILCOX",1759
"73938",2021-11-13,"WILCOX",1761
"73939",2021-11-14,"WILCOX",1762
"73940",2021-11-15,"WILCOX",1765
"73941",2021-11-16,"WILCOX",1768
"73942",2021-11-17,"WILCOX",1773
"73943",2021-11-18,"WILCOX",1775
"73944",2021-11-19,"WILCOX",1777
"73945",2021-11-20,"WILCOX",1781
"73946",2021-11-21,"WILCOX",1782
"73947",2021-11-22,"WILCOX",1784
"73948",2021-11-23,"WILCOX",1784
"73949",2021-11-24,"WILCOX",1784
"73950",2021-11-25,"WILCOX",1784
"73951",2021-11-26,"WILCOX",1786
"73952",2021-11-27,"WILCOX",1788
"73953",2021-11-28,"WILCOX",1789
"73954",2021-11-29,"WILCOX",1792
"73955",2021-11-30,"WILCOX",1793
"73956",2021-12-01,"WILCOX",1794
"73957",2021-12-02,"WILCOX",1794
"73958",2021-12-03,"WILCOX",1794
"73959",2021-12-04,"WILCOX",1794
"73960",2021-12-05,"WILCOX",1794
"73961",2021-12-06,"WILCOX",1795
"73962",2021-12-07,"WILCOX",1797
"73963",2021-12-08,"WILCOX",1797
"73964",2021-12-09,"WILCOX",1797
"73965",2021-12-10,"WILCOX",1797
"73966",2021-12-11,"WILCOX",1798
"73967",2021-12-12,"WILCOX",1798
"73968",2021-12-13,"WILCOX",1798
"73969",2021-12-14,"WILCOX",1800
"73970",2021-12-15,"WILCOX",1804
"73971",2021-12-16,"WILCOX",1805
"73972",2021-12-17,"WILCOX",1805
"73973",2021-12-18,"WILCOX",1806
"73974",2021-12-19,"WILCOX",1807
"73975",2021-12-20,"WILCOX",1808
"73976",2021-12-21,"WILCOX",1812
"73977",2021-12-22,"WILCOX",1814
"73978",2021-12-23,"WILCOX",1816
"73979",2021-12-24,"WILCOX",1820
"73980",2021-12-25,"WILCOX",1823
"73981",2021-12-26,"WILCOX",1828
"73982",2021-12-27,"WILCOX",1843
"73983",2021-12-28,"WILCOX",1859
"73984",2021-12-29,"WILCOX",1883
"73985",2021-12-30,"WILCOX",1902
"73986",2021-12-31,"WILCOX",1917
"73987",2022-01-01,"WILCOX",1927
"73988",2022-01-02,"WILCOX",1940
"73989",2022-01-03,"WILCOX",1974
"73990",2022-01-04,"WILCOX",2000
"73991",2022-01-05,"WILCOX",2019
"73992",2022-01-06,"WILCOX",2046
"73993",2022-01-07,"WILCOX",2074
"73994",2022-01-08,"WILCOX",2083
"73995",2022-01-09,"WILCOX",2100
"73996",2022-01-10,"WILCOX",2188
"73997",2022-01-11,"WILCOX",2276
"73998",2022-01-12,"WILCOX",2335
"73999",2022-01-13,"WILCOX",2372
"74000",2022-01-14,"WILCOX",2418
"74001",2022-01-15,"WILCOX",2433
"74002",2022-01-16,"WILCOX",2437
"74003",2022-01-17,"WILCOX",2481
"74004",2022-01-18,"WILCOX",2517
"74005",2022-01-19,"WILCOX",2552
"74006",2022-01-20,"WILCOX",2588
"74007",2022-01-21,"WILCOX",2609
"74008",2022-01-22,"WILCOX",2613
"74009",2022-01-23,"WILCOX",2620
"74010",2022-01-24,"WILCOX",2654
"74011",2022-01-25,"WILCOX",2679
"74012",2022-01-26,"WILCOX",2694
"74013",2022-01-27,"WILCOX",2709
"74014",2022-01-28,"WILCOX",2731
"74015",2022-01-29,"WILCOX",2733
"74016",2022-01-30,"WILCOX",2742
"74017",2022-01-31,"WILCOX",2762
"74018",2022-02-01,"WILCOX",2783
"74019",2022-02-02,"WILCOX",2793
"74020",2022-02-03,"WILCOX",2799
"74021",2022-02-04,"WILCOX",2813
